t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6449,24.5,14.0,17.5,7.0,21.0,10.5,10.5,7.0,7.0,24.5,17.5,7.0,14.0,14.0,17.5,10.5,14.0,14.0,14.0,17.5
6450,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,14.0,14.0,14.0,17.5
6451,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6452,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6453,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6454,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6455,24.5,10.5,17.5,7.0,21.0,10.5,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6456,24.5,10.5,17.5,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6457,24.5,10.5,17.5,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6458,24.5,10.5,17.5,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6459,24.5,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6460,24.5,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,14.0,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6461,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,10.5,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6462,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,10.5,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6463,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,10.5,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6464,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,24.5,14.0,7.0,10.5,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6465,21.0,10.5,10.5,7.0,21.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,17.5,10.5,10.5,14.0,14.0,17.5
6466,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,17.5,14.0,10.5,14.0,14.0,17.5
6467,21.0,10.5,14.0,7.0,21.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,17.5,14.0,10.5,14.0,14.0,17.5
6468,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,17.5,14.0,10.5,10.5,14.0,17.5
6469,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6470,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6471,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6472,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6473,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6474,21.0,10.5,14.0,7.0,17.5,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6475,21.0,10.5,14.0,7.0,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6476,21.0,10.5,14.0,7.0,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6477,21.0,10.5,14.0,7.0,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6478,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,21.0,14.0,10.5,10.5,14.0,17.5
6479,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,24.5,14.0,10.5,10.5,14.0,17.5
6480,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,24.5,14.0,10.5,10.5,14.0,17.5
6481,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,14.0
6482,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,14.0
6483,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,14.0
6484,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,14.0
6485,17.5,10.5,14.0,10.5,14.0,14.0,10.5,10.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6486,17.5,10.5,14.0,10.5,14.0,14.0,10.5,14.0,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6487,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6488,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6489,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6490,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6491,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6492,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,10.5,10.5,14.0,10.5
6493,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,7.0,10.5,14.0,10.5
6494,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,7.0,10.5,14.0,10.5
6495,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6496,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6497,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,14.0,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6498,17.5,10.5,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6499,17.5,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6500,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6501,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6502,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6503,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,10.5,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6504,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6505,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6506,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6507,21.0,14.0,14.0,10.5,14.0,14.0,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,7.0,10.5,17.5,10.5
6508,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6509,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6510,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6511,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,7.0,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6512,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6513,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6514,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6515,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6516,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6517,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6518,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,10.5,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6519,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6520,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6521,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6522,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6523,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6524,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,10.5,17.5,10.5
6525,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,28.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6526,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,24.5,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6527,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,24.5,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6528,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,24.5,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6529,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,21.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6530,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,21.0,14.0,3.5,7.0,14.0,28.0,14.0,10.5,14.0,17.5,10.5
6531,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6532,21.0,14.0,14.0,10.5,14.0,10.5,10.5,21.0,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6533,21.0,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6534,24.5,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6535,24.5,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6536,24.5,14.0,14.0,10.5,14.0,10.5,10.5,17.5,7.0,17.5,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6537,24.5,14.0,14.0,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,14.0,14.0,14.0,17.5,10.5
6538,24.5,14.0,17.5,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6539,24.5,14.0,17.5,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6540,24.5,14.0,17.5,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6541,24.5,14.0,17.5,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6542,24.5,14.0,17.5,10.5,14.0,7.0,10.5,17.5,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6543,24.5,14.0,17.5,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6544,24.5,14.0,17.5,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6545,24.5,14.0,14.0,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,3.5,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6546,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6547,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6548,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6549,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6550,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6551,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6552,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,17.5,10.5
6553,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,21.0,10.5
6554,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,21.0,10.5
6555,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,21.0,10.5
6556,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,21.0,10.5
6557,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,14.0,14.0,21.0,10.5
6558,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6559,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6560,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6561,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,17.5,28.0,17.5,17.5,14.0,21.0,10.5
6562,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,17.5,28.0,17.5,17.5,14.0,21.0,10.5
6563,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,17.5,28.0,17.5,17.5,14.0,21.0,10.5
6564,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,21.0,14.0,0,7.0,17.5,28.0,17.5,17.5,14.0,21.0,10.5
6565,24.5,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,14.0,0,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6566,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6567,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,28.0,17.5,17.5,14.0,21.0,10.5
6568,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,10.5
6569,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6570,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6571,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6572,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6573,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,10.5,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6574,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,7.0,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6575,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6576,28.0,10.5,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,7.0
6577,28.0,14.0,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,10.5
6578,28.0,14.0,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,10.5
6579,28.0,14.0,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,14.0,24.5,17.5,17.5,14.0,21.0,10.5
6580,28.0,14.0,14.0,10.5,10.5,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,17.5,14.0,21.0,10.5
6581,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,17.5,14.0,21.0,10.5
6582,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,17.5,14.0,21.0,10.5
6583,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,17.5,14.0,21.0,10.5
6584,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,14.0,14.0,21.0,10.5
6585,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,17.5,14.0,14.0,21.0,10.5
6586,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,7.0,17.5,24.5,21.0,14.0,14.0,21.0,10.5
6587,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,14.0,14.0,21.0,10.5
6588,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,14.0,14.0,21.0,10.5
6589,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,14.0,14.0,21.0,10.5
6590,28.0,14.0,14.0,10.5,14.0,7.0,10.5,10.5,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,17.5,14.0,21.0,10.5
6591,28.0,14.0,14.0,10.5,14.0,7.0,10.5,10.5,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,17.5,14.0,21.0,10.5
6592,28.0,14.0,14.0,10.5,14.0,7.0,10.5,10.5,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,17.5,14.0,21.0,10.5
6593,28.0,14.0,14.0,10.5,14.0,7.0,10.5,10.5,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,17.5,14.0,21.0,10.5
6594,28.0,14.0,14.0,10.5,14.0,7.0,10.5,10.5,10.5,24.5,14.0,3.5,10.5,17.5,21.0,21.0,17.5,14.0,21.0,10.5
6595,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,17.5,21.0,17.5,14.0,21.0,10.5
6596,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,17.5,21.0,17.5,14.0,21.0,10.5
6597,28.0,14.0,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,17.5,21.0,17.5,14.0,21.0,10.5
6598,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,17.5,21.0,17.5,14.0,21.0,10.5
6599,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,17.5,24.5,17.5,14.0,21.0,10.5
6600,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,17.5,14.0,24.5,17.5,14.0,21.0,10.5
6601,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6602,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6603,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6604,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6605,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6606,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6607,28.0,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6608,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6609,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,24.5,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6610,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6611,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6612,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6613,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,21.0,10.5
6614,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,24.5,10.5
6615,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,24.5,10.5
6616,24.5,10.5,14.0,10.5,14.0,7.0,10.5,14.0,10.5,28.0,14.0,3.5,10.5,14.0,14.0,24.5,17.5,14.0,24.5,10.5
