t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1530,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,17.5,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1531,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,17.5,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1532,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,17.5,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1533,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1534,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1535,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,7.0,7.0,10.5,10.5,3.5,7.0
1536,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,10.5,3.5,7.0
1537,3.5,7.0,3.5,7.0,14.0,17.5,10.5,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,10.5,3.5,7.0
1538,3.5,7.0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1539,3.5,7.0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1540,3.5,7.0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1541,3.5,7.0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1542,3.5,7.0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1543,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1544,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1545,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1546,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1547,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,7.0,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1548,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1549,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1550,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1551,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1552,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1553,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1554,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1555,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1556,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,10.5,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1557,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1558,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,7.0,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1559,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1560,3.5,0,3.5,7.0,14.0,17.5,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1561,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1562,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1563,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,7.0,3.5,7.0,10.5,7.0,3.5,7.0
1564,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1565,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1566,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,7.0,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1567,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1568,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1569,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1570,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1571,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1572,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,7.0,3.5,7.0
1573,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1574,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1575,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1576,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,3.5,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1577,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1578,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,14.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1579,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,10.5,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1580,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1581,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1582,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1583,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1584,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1585,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1586,3.5,0,3.5,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,10.5,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1587,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1588,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1589,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,3.5,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1590,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1591,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,3.5,7.0,10.5,3.5,3.5,3.5
1592,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1593,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1594,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,14.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1595,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1596,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1597,3.5,0,0,7.0,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1598,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1599,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1600,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1601,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1602,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1603,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1604,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,3.5,3.5
1605,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1606,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1607,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1608,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1609,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1610,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,10.5,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1611,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1612,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1613,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,7.0,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1614,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1615,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1616,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1617,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1618,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1619,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1620,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1621,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,10.5,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1622,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,7.0,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1623,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,7.0,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
1624,3.5,0,0,3.5,14.0,14.0,7.0,0,0,10.5,3.5,10.5,0,7.0,3.5,7.0,3.5,0,0,7.0,3.5,3.5,3.5,3.5,3.5,3.5,7.0,7.0,0,0,3.5,3.5,0,3.5,0,7.0,10.5,3.5,0,3.5
