,7024,4357,7030,1792,8995,1169,6266,5275,7108,2980,7017,370,8236,890,8767,1800,8967,5395,8829,5892,8086,2018,7900,7429,2638,7973,7739,974,7940,2072,9971,3367,7850,5439,8243,2129,8419,171,9134,545,8084,5738,7741,1103,9052,2337,6578,5796,7627,2986,7680,5545,7965,3482,8626,3849,9001,3134,7560,4336,7541,2814,7016,6063,7504,4297,8467,3506,9121,3527,6423,3967,8317,668,2470,3009,4526,5450,26,6061,5615,5246,114,5921,252,744,1354,5129,3310,1415,2925,781,5658,1192,7731,1718,3723
4336,-,-60(0.9),-,0(0.92),0(0.9),0(0.91),0(0.91),0(0.9),0(0.92),0(0.93),-3(0.9),0(0.92),0(0.91),-,-59(0.97),0(0.94),-,-60(1.01),0(0.9),0(0.91),0(0.91),0(0.9),-,-,0(0.91),-,-60(1.01),-,0(0.92),0(0.9),-,-,-2(0.91),0(0.9),-,-60(0.91),0(0.91),40(0.91),1(0.9),-,-,0(0.93),0(0.9),-,-,0(0.92),0(0.9),0(0.9),0(0.92),-,0(0.91),-3(0.92),0(0.91),0(0.9),-,-60(0.97),-,0(0.91),0(0.9),0.0,0(0.91),0(0.91),0(0.91),1(0.9),0(0.91),60(0.99),0(0.92),0(0.92),-,0(0.93),60(0.94),0(0.9),59(1.02),0(0.9),0(0.91),59(0.95),0(0.91),-56(1.19),-,0(0.9),0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),59(0.93),-,0(0.91),-,0(0.93),0(0.9),0(0.92),0(0.92),0(0.9),-,0(0.9),0(0.9)
7541,-,0(0.9),-,0(0.91),0(0.91),0(0.92),0(0.92),-,0(0.91),0(0.94),-3(0.91),0(0.92),0(0.9),0(0.9),-59(0.91),0(0.96),0(0.91),-59(0.93),0(0.91),0(0.91),0(0.9),0(0.9),-,-4(0.91),0(0.92),0(0.91),-60(0.94),0(0.91),0(0.91),-,-,0(0.9),-1(0.91),0(0.91),-,-,0(0.92),0(0.9),-,0(0.91),-,0(0.94),0(0.9),0(0.91),-,0(0.92),-,0(0.91),0(0.93),-,0(0.91),0(0.92),0(0.9),0(0.9),-,-60(0.93),-13(0.9),0(0.91),0(0.93),0(0.91),0.0,0(0.91),0(0.91),1(0.91),0(0.91),0(0.92),0(0.91),-,0(0.91),0(0.95),5(0.92),-1(0.9),59(0.98),0(0.91),0(0.9),-,0(0.91),-59(1.14),-,0(0.91),0(0.93),0(0.91),0(0.92),0(0.91),0(0.91),0(0.91),-,0(0.91),-,0(0.92),0(0.92),0(0.91),0(0.92),-,-,-,-
2814,0(0.9),-59(0.93),-59(0.92),0(0.91),0(0.92),0(0.91),0(0.91),0(0.9),0(0.91),0(0.92),-3(0.92),0(0.91),0(0.91),-59(0.91),-60(1.02),0(0.92),-59(0.93),-60(1.03),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(1.03),0(0.92),0(0.92),-60(0.92),-,0(0.92),-1(0.91),0(0.91),-59(0.92),-60(0.92),-,0(0.92),-,0(0.91),-,0(0.93),-,0(0.92),-,0(0.91),0(0.91),-60(0.91),0(0.91),-,0(0.91),-60(0.97),0(0.91),0(0.91),0(0.9),-60(1.0),-13(0.92),0(0.91),0(0.9),0(0.91),0(0.91),0.0,0(0.9),1(0.92),0(0.91),60(1.01),0(0.9),-,0(0.91),1(0.92),60(0.99),-1(0.9),60(1.05),0(0.92),59(0.93),60(0.98),0(0.91),-59(1.06),59(0.92),0(0.91),0(0.92),0(0.91),0(0.9),0(0.91),0(0.91),59(0.98),-,59(0.94),0(0.9),0(0.91),0(0.92),0(0.9),0(0.9),0(0.91),-,-,0(0.9)
7016,-,-,-,0(0.9),0(0.9),0(0.91),0(0.9),-,0(0.91),0(0.92),-,0(0.91),-,-,-59(0.9),0(0.93),-,-59(0.93),-,0(0.9),0(0.91),-,-,-,0(0.9),-,-60(0.94),-,-,-,-,-,-1(0.91),-,-,-,-,41(0.91),-,-,-,0(0.92),-,0(0.9),-,0(0.91),0(0.9),0(0.9),0(0.91),-,0(0.9),-3(0.91),0(0.9),20(0.9),-,-60(0.92),-,0(0.9),0(0.91),0(0.91),0(0.91),0(0.9),0.0,1(0.9),0(0.91),60(0.92),0(0.91),-1(0.9),-,0(0.92),5(0.91),-,59(0.97),-,-,-,-,-59(1.2),-,-,0(0.9),-,0(0.9),0(0.9),-,0(0.9),-,0(0.9),0(0.9),0(0.91),0(0.9),0(0.9),0(0.91),-,-,-,-
6063,1(0.9),-59(0.93),-58(0.92),1(0.91),1(0.92),1(0.91),1(0.91),1(0.9),1(0.91),1(0.92),-2(0.93),1(0.91),1(0.91),-59(0.91),-60(1.03),1(0.92),-58(0.94),-60(1.04),1(0.91),1(0.91),1(0.92),1(0.91),-,-3(0.92),1(0.91),1(0.91),-60(1.03),1(0.92),1(0.91),-59(0.93),-,1(0.92),0(0.91),1(0.91),-60(0.93),-60(0.92),-,1(0.92),-,1(0.91),-,1(0.93),-,1(0.92),-,1(0.91),1(0.91),-59(0.92),1(0.91),-,1(0.91),-60(0.98),1(0.91),1(0.92),1(0.9),-60(1.01),-12(0.93),1(0.91),1(0.91),1(0.9),1(0.91),1(0.92),1(0.9),0.0,-1(0.91),60(1.02),-1(0.9),-,-1(0.91),0(0.92),60(1.0),-1(0.9),60(1.05),-1(0.92),58(0.94),60(0.99),-1(0.92),-42(1.08),58(0.92),-1(0.91),-1(0.92),-1(0.92),-1(0.9),-1(0.9),-1(0.91),58(0.99),-,58(0.94),-1(0.9),-1(0.91),-1(0.92),-1(0.91),-1(0.9),-1(0.91),-1(0.9),-,-1(0.9)
7504,0(0.9),-60(0.91),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.93),-3(0.92),0(0.92),0(0.9),-,-59(0.99),0(0.93),-60(0.9),-60(1.01),0(0.91),0(0.91),0(0.92),0(0.91),-,-4(0.91),0(0.91),0(0.9),-60(1.01),0(0.91),0(0.91),-41(0.9),-,0(0.91),-2(0.91),0(0.9),-,-60(0.91),-,0(0.9),-,0(0.91),-,0(0.93),0(0.9),0(0.91),-,0(0.91),0(0.91),-,0(0.92),-,0(0.91),-60(0.94),0(0.91),0(0.91),0(0.9),-60(0.98),-13(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-1(0.91),0.0,60(0.99),0(0.91),0(0.91),0(0.9),1(0.93),60(0.96),0(0.91),59(1.02),0(0.91),59(0.9),60(0.96),0(0.91),-55(1.14),-,0(0.9),0(0.91),0(0.91),0(0.9),0(0.9),0(0.9),59(0.95),-,45(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),0(0.9),-,0(0.9)
4297,60(0.93),0(0.92),0(0.91),60(0.97),60(0.97),0(0.92),60(0.96),60(0.95),60(0.97),60(1.0),60(1.0),60(0.95),60(0.96),0(0.92),0(0.91),0(0.95),0(0.92),0(0.94),60(0.95),60(0.99),60(1.0),60(0.97),-,59(0.94),60(0.94),60(0.95),0(0.93),60(0.99),60(0.99),60(0.91),59(0.91),60(0.99),60(0.95),60(0.97),-,0(0.9),0(0.92),60(1.01),2(0.9),60(0.97),-,60(1.0),60(0.92),60(0.98),60(0.91),60(0.93),60(0.97),0(0.91),60(0.94),60(0.93),60(0.95),0(0.92),60(0.95),60(1.02),60(0.95),0(0.91),60(0.95),60(0.98),59(0.92),60(0.99),0(0.92),60(1.01),60(0.92),60(1.02),60(0.99),0.0,-60(0.94),-60(0.94),-60(0.96),0(0.94),2(0.93),-60(0.97),39(0.91),-60(0.97),0(0.91),-1(0.9),-60(0.98),-59(1.2),-,-60(0.95),-60(0.98),-60(0.99),0(0.92),-60(0.93),-60(0.92),0(0.93),-,0(0.91),-60(0.94),-60(0.94),-60(0.94),-60(0.97),-60(0.92),-60(0.98),-60(0.99),-60(0.93),-60(0.96)
8467,0(0.9),-,0(0.9),0(0.91),0(0.9),0(0.91),0(0.91),0(0.91),0(0.91),0(0.92),-3(0.91),0(0.92),0(0.9),-,-59(0.91),0(0.94),-,-60(0.95),0(0.9),0(0.91),0(0.91),0(0.9),-,-,0(0.91),0(0.9),-60(0.95),-,0(0.9),-,-,-,-2(0.91),-,-,-,0(0.91),41(0.92),1(0.9),0(0.9),-,0(0.92),0(0.91),0(0.9),-,0(0.91),0(0.91),0(0.9),0(0.91),-,0(0.91),-3(0.92),0(0.91),19(0.9),-,-60(0.94),-,0(0.91),0(0.91),0(0.92),0(0.91),0(0.9),0(0.91),-1(0.9),0(0.91),-60(0.94),0.0,0(0.91),0(0.9),1(0.92),5(0.93),0(0.91),59(0.99),0(0.9),0(0.9),59(0.9),0(0.91),-59(1.22),-,0(0.9),0(0.91),0(0.9),0(0.91),0(0.91),0(0.9),0(0.92),-,0(0.91),0(0.9),0(0.92),0(0.91),0(0.91),0(0.92),0(0.9),-,-,-
3506,-,-,-,0(0.91),-,-,-1(0.9),-,0(0.91),0(0.91),-,0(0.91),-,-,-41(0.91),0(0.92),-,-60(0.95),-,-,0(0.91),-,-,-,-,-,-60(0.96),-,0(0.9),-,-,-,-2(0.9),-,-,-,-,45(0.92),-,-,-,0(0.91),-,-,-,-1(0.91),-,-,0(0.9),-,-1(0.9),-4(0.91),0(0.9),-,-,-60(0.94),-,0(0.9),-,0(0.92),-,-,-1(0.9),-,0(0.91),-60(0.94),0(0.91),0.0,-,1(0.91),6(0.92),-,59(0.99),-,-,60(0.9),-,-59(1.22),-,-,-,-,-,1(0.9),-,1(0.91),-,0(0.9),-,0(0.91),-,0(0.91),0(0.91),-,-,-,-
9121,0(0.9),-,-,0(0.9),0(0.91),0(0.9),0(0.9),0(0.9),-,0(0.91),-3(0.91),0(0.9),0(0.9),-,-60(0.96),0(0.91),-,-60(0.98),0(0.91),0(0.91),0(0.9),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(0.98),0(0.91),0(0.91),-,-,0(0.91),-1(0.9),0(0.9),-,-,-,0(0.91),-,0(0.91),-,0(0.91),-,0(0.91),-,0(0.9),0(0.9),-,0(0.91),-,0(0.9),-60(0.93),-,0(0.9),0(0.9),-60(0.96),-13(0.91),0(0.91),0(0.91),-,0(0.91),0(0.91),-,-1(0.91),0(0.9),-60(0.96),0(0.9),-,0.0,1(0.91),60(0.94),-,59(1.02),0(0.91),-,60(0.93),0(0.91),-57(1.06),-,-1(0.9),0(0.91),0(0.91),0(0.9),-,0(0.9),59(0.93),-,-,-,0(0.9),0(0.91),-,0(0.9),0(0.9),-,-,-
3527,1(0.91),0(0.92),1(0.91),1(0.92),0(0.92),0(0.93),0(0.92),1(0.91),0(0.93),0(0.96),-2(0.92),0(0.93),1(0.91),0(0.91),-58(0.92),0(1.02),0(0.93),-59(0.94),1(0.91),1(0.92),1(0.92),1(0.91),-,0(0.91),0(0.92),1(0.91),-60(0.95),1(0.91),0(0.92),-,1(0.9),1(0.91),0(0.93),1(0.91),-,-,0(0.94),42(0.92),2(0.91),1(0.91),1(0.9),0(1.01),1(0.91),1(0.92),-,0(0.93),1(0.92),0(0.92),0(0.94),2(0.9),1(0.92),0(0.99),1(0.91),1(0.91),1(0.91),-59(0.94),-,1(0.92),0(0.94),0(0.93),0(0.95),1(0.92),0(0.92),0(0.92),1(0.93),0(0.94),1(0.92),1(0.91),1(0.91),0.0,5(0.93),-1(0.91),60(0.99),0(0.92),0(0.92),58(0.9),0(0.92),-59(1.22),-,-1(0.91),0(0.94),-1(0.92),0(0.92),0(0.92),-1(0.91),0(0.93),-,0(0.92),-1(0.91),0(0.93),0(0.93),0(0.92),0(0.92),-1(0.91),-1(0.9),-1(0.9),-1(0.91)
6423,6(0.91),5(0.91),6(0.91),60(0.94),60(0.94),5(0.92),60(0.92),6(0.92),5(0.92),60(0.97),60(0.99),6(0.92),60(0.93),5(0.91),6(0.91),0(0.95),5(0.92),5(0.92),60(0.92),60(0.97),60(0.97),60(0.95),-,60(0.92),5(0.91),60(0.93),5(0.91),60(0.97),60(0.96),5(0.91),5(0.91),60(0.98),4(0.92),60(0.94),6(0.9),-,6(0.92),60(1.02),7(0.91),60(0.96),5(0.91),60(0.97),6(0.91),60(0.97),6(0.91),5(0.92),60(0.94),5(0.91),5(0.92),7(0.92),60(0.92),2(0.96),6(0.92),60(1.01),60(0.92),-,54(0.94),60(0.95),5(0.92),60(0.94),5(0.92),60(0.99),5(0.91),60(1.0),60(0.96),2(0.93),5(0.93),6(0.92),60(0.94),5(0.93),0.0,-60(0.94),53(0.94),-60(0.95),-5(0.91),-6(0.91),-60(0.96),-60(1.33),-,-60(0.92),-60(0.96),-60(0.98),-5(0.92),-5(0.92),-5(0.91),-5(0.93),-5(0.91),-5(0.92),-6(0.91),-5(0.92),-60(0.92),-60(0.94),-6(0.92),-60(0.96),-60(0.99),-6(0.91),-60(0.92)
3967,-,-60(0.9),-,0(0.9),-1(0.9),-1(0.9),0(0.9),0(0.9),0(0.9),0(0.91),-3(0.91),0(0.9),-,-,-60(0.97),-1(0.91),-,-60(0.99),-,0(0.9),0(0.91),0(0.9),-,-5(0.9),-,0(0.9),-60(0.99),-1(0.9),0(0.9),-,-,-,-2(0.9),-,-,-,-,-1(0.9),-,-,-,-1(0.91),-,0(0.9),-,-1(0.9),0(0.9),-,-1(0.9),-,-1(0.9),-60(0.93),0(0.9),0(0.9),-,-60(0.97),-14(0.9),0(0.9),-1(0.9),0(0.9),-1(0.9),-1(0.9),-,-1(0.9),0(0.91),-60(0.97),0(0.91),-,-,-1(0.91),-60(0.94),0.0,60(1.02),1(0.9),-,60(0.94),0(0.9),-41(1.09),-,0(0.9),1(0.9),0(0.9),-,-,-,59(0.93),-,-,-,0(0.9),1(0.9),0(0.9),0(0.9),0(0.9),-,-,-
8317,59(0.99),58(0.93),59(0.97),59(1.01),59(1.01),59(0.97),59(1.01),59(1.0),59(1.0),59(1.03),58(1.03),59(1.0),59(1.0),59(0.97),59(0.92),59(0.99),59(1.0),58(0.92),59(0.99),59(1.03),59(1.03),59(1.01),58(0.92),57(0.97),59(0.99),59(1.01),39(0.9),60(1.04),59(1.02),59(0.94),59(0.99),59(1.03),60(0.99),59(1.02),59(0.91),59(0.92),59(0.96),60(1.05),60(0.96),59(1.03),58(0.93),60(1.03),59(0.98),59(1.03),59(1.0),59(0.98),59(1.01),59(0.96),59(0.98),60(1.01),59(1.0),0(0.92),59(0.99),59(1.05),59(1.0),-,48(0.96),59(1.02),59(0.99),59(1.02),59(0.98),60(1.05),59(0.97),60(1.05),59(1.02),39(0.91),59(0.99),59(0.99),59(1.02),60(0.99),53(0.94),60(1.02),0.0,-59(1.01),-59(0.91),-59(0.93),-59(1.02),-60(1.33),-59(0.93),-59(1.0),-59(1.02),-59(1.03),-59(0.98),-59(0.98),-59(0.97),-59(0.94),-59(0.97),-59(0.96),-59(1.01),-59(0.98),-59(0.99),-59(1.01),-59(0.97),-59(1.02),-15(0.95),-59(0.97),-59(1.01)
668,0(0.9),-59(0.91),-,0(0.91),0(0.92),0(0.91),0(0.91),0(0.9),0(0.91),0(0.92),-3(0.92),0(0.91),0(0.91),0(0.9),-60(0.97),0(0.92),-59(0.91),-60(0.98),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(0.98),0(0.92),0(0.91),-,-,0(0.92),-1(0.9),0(0.91),-,-,0(0.9),0(0.92),-,0(0.91),-,0(0.93),-,0(0.92),-,0(0.91),0(0.9),-,0(0.91),-,0(0.91),-60(0.94),0(0.9),0(0.91),0(0.9),-60(0.97),-13(0.92),0(0.91),0(0.91),0(0.9),0(0.91),0(0.92),-,-1(0.92),0(0.91),-60(0.97),0(0.9),-,0(0.91),0(0.92),-60(0.95),1(0.9),-59(1.01),0.0,59(0.91),60(0.94),0(0.91),-55(1.04),-,0(0.91),0(0.92),0(0.92),0(0.91),0(0.9),0(0.91),59(0.95),-,59(0.91),-,0(0.9),0(0.92),-,-,0(0.9),-,-,-
2470,-,-,-,-,59(0.9),-,0(0.9),-,0(0.9),0(0.91),56(0.92),-,-,-,0(0.9),0(0.93),-,0(0.9),-,59(0.91),59(0.91),59(0.9),-,-,-,-,-,59(0.93),59(0.91),-,-,59(0.93),-,59(0.9),-,-,0(0.91),59(0.96),-,59(0.91),-,0(0.91),-,59(0.92),-,0(0.9),-,-,0(0.9),-,-,-3(0.9),-,59(0.94),-,-,-,-,0(0.9),0(0.91),0(0.9),59(0.93),-,58(0.94),59(0.9),0(0.91),0(0.9),-,-,0(0.92),-5(0.91),-,-59(0.91),59(0.91),0.0,-,-59(0.91),-60(1.21),-,-,-59(0.91),-59(0.92),0(0.9),0(0.9),-,0(0.91),-,0(0.9),-,0(0.91),-,-,0(0.9),-59(0.91),-45(0.91),-,-
3009,-,-,-,59(0.94),59(0.94),-,59(0.93),59(0.91),60(0.93),60(0.97),60(0.98),59(0.92),59(0.93),-,0(0.91),-,-,-1(0.91),59(0.92),60(0.96),60(0.96),60(0.94),-,59(0.91),60(0.91),60(0.92),0(0.91),60(0.96),60(0.96),-,-,60(0.96),60(0.92),60(0.93),-,-,-,60(0.99),-,60(0.94),-,60(0.97),-,60(0.96),-,-,60(0.94),-,59(0.91),60(0.9),59(0.92),-,59(0.92),60(0.99),60(0.92),-,60(0.92),60(0.95),-,59(0.95),-,60(0.98),-,60(0.99),60(0.96),-1(0.9),59(0.9),60(0.9),60(0.93),58(0.9),-6(0.91),60(0.94),-59(0.93),60(0.94),-,0.0,-60(0.95),-60(1.12),-,-60(0.92),-60(0.95),-60(0.96),-,-,-,0(0.9),-,-,-59(0.91),-59(0.91),-59(0.92),-60(0.94),-,-60(0.95),-60(0.97),-,-59(0.92)
4526,0(0.9),-60(0.91),-,0(0.91),0(0.91),0(0.91),0(0.91),-,0(0.91),0(0.93),-3(0.92),0(0.91),0(0.91),-,-60(0.98),0(0.93),-60(0.91),-60(1.0),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(1.0),0(0.91),0(0.92),-,-,0(0.91),-1(0.9),0(0.91),-,-,0(0.91),0(0.91),-,0(0.91),-,0(0.93),-,0(0.91),-,0(0.9),0(0.9),-,0(0.91),-,0(0.91),-60(0.94),0(0.9),0(0.91),0(0.9),-60(0.98),-13(0.91),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,-1(0.92),0(0.91),-60(0.98),0(0.91),-,0(0.91),0(0.92),-60(0.96),0(0.9),-59(1.02),0(0.91),-59(0.91),-60(0.95),0.0,-56(1.08),-,0(0.91),0(0.92),0(0.92),0(0.91),0(0.9),0(0.91),60(0.95),-,59(0.91),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,-,0(0.9)
5450,-57(1.07),-58(1.16),-58(1.18),-55(1.14),-56(1.07),-58(1.13),-56(1.12),-59(1.12),-56(1.18),-41(1.2),-44(1.12),-58(1.19),-59(1.08),-59(1.1),-60(1.19),-58(1.28),-60(1.14),-60(1.19),-55(1.07),-60(1.12),-57(1.14),-41(1.06),-59(1.09),-59(1.11),-57(1.09),-41(1.04),-60(1.17),-41(1.04),-60(1.09),-60(1.12),-55(1.12),-41(1.03),-60(1.16),-56(1.04),-59(1.13),-41(1.09),-59(1.15),-17(1.04),-60(1.15),-41(1.06),-59(1.1),-58(1.14),-60(1.14),-41(1.05),-56(1.02),-59(1.19),-41(1.11),-59(1.18),-58(1.16),-55(1.05),-55(1.13),-60(1.32),-60(1.16),-41(1.07),-56(1.05),-60(1.17),-54(1.16),-56(1.13),-59(1.15),-56(1.19),-59(1.14),-59(1.06),-59(1.2),-42(1.08),-55(1.14),-59(1.2),-59(1.22),-59(1.22),-57(1.06),-59(1.22),-60(1.33),-41(1.09),-60(1.33),-55(1.04),-60(1.21),-60(1.12),-56(1.08),0.0,59(1.12),56(1.07),41(1.07),41(1.04),59(1.15),60(1.22),41(1.09),59(1.29),58(1.09),60(1.24),41(1.14),60(1.23),41(1.09),55(1.17),58(1.2),55(1.09),60(1.12),60(1.12),41(1.1)
26,-,-,-,-,-,-,-,-,-,45(0.9),56(0.92),-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,-,-,59(0.91),-,-,-,60(0.92),-,-,-,-,-,60(0.94),-,-,-,59(0.91),-,60(0.91),-,-,-,-,-,-,-,-,-,60(0.93),-,-,-,-,-,-,-,59(0.92),-,58(0.92),-,-,-,-,-,-,-,-,-59(0.93),-,-,-,-,59(1.12),0.0,-,-59(0.9),-60(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-45(0.91),-,-
6061,0(0.9),-,-,0(0.9),-1(0.91),-1(0.91),0(0.91),-,0(0.9),0(0.91),-3(0.91),0(0.9),0(0.9),-,-60(0.94),0(0.92),-,-60(0.96),0(0.9),-,-,0(0.9),-,-5(0.9),0(0.91),0(0.91),-60(0.96),-1(0.91),0(0.91),-,-,0(0.9),-2(0.9),0(0.91),-,-,0(0.91),-1(0.91),-,0(0.91),-,0(0.92),-,0(0.91),-,-1(0.9),-,-,0(0.91),-,-,-60(0.91),-,0(0.91),0(0.9),-60(0.95),-14(0.9),0(0.9),0(0.9),0(0.9),0(0.91),0(0.91),-,-1(0.91),0(0.9),-60(0.95),0(0.9),-,-1(0.9),-1(0.91),-60(0.92),0(0.9),-59(1.0),0(0.91),-,-60(0.92),0(0.91),56(1.07),-,0.0,0(0.91),0(0.91),0(0.9),-,0(0.9),60(0.91),-,-,-,0(0.9),1(0.91),0(0.9),0(0.9),0(0.9),-,-,-
5615,0(0.9),-59(0.91),-,0(0.91),0(0.92),0(0.92),0(0.92),0(0.9),0(0.91),0(0.94),-3(0.93),0(0.91),0(0.91),0(0.9),-60(0.99),0(0.94),-59(0.91),-60(1.0),0(0.92),0(0.91),0(0.91),0(0.91),-,-4(0.92),0(0.92),0(0.92),-60(0.99),0(0.92),0(0.92),-60(0.91),-,0(0.92),-1(0.91),0(0.92),-59(0.9),-,0(0.91),0(0.92),-,0(0.92),0(0.9),0(0.94),-,0(0.92),-,0(0.91),0(0.9),0(0.9),0(0.92),1(0.9),0(0.91),-60(0.95),0(0.91),0(0.92),0(0.9),-60(0.98),-13(0.92),0(0.91),0(0.92),0(0.91),0(0.93),0(0.92),0(0.9),-1(0.92),0(0.91),-60(0.98),0(0.91),-,0(0.91),0(0.94),-60(0.96),1(0.9),-59(1.02),0(0.92),-59(0.91),-60(0.95),0(0.92),41(1.07),-59(0.9),0(0.91),0.0,0(0.92),0(0.91),0(0.91),0(0.91),59(0.95),-,59(0.92),0(0.9),0(0.91),0(0.93),0(0.91),0(0.91),0(0.91),-,-,0(0.9)
5246,0(0.9),-60(0.92),-60(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,0(0.91),0(0.92),-3(0.92),0(0.9),0(0.91),-,-60(1.0),0(0.92),-60(0.93),-60(1.01),0(0.91),0(0.9),0(0.9),0(0.91),-,-5(0.91),0(0.91),0(0.92),-60(1.0),0(0.91),0(0.92),-60(0.91),-,0(0.92),-2(0.9),0(0.92),-59(0.91),-60(0.9),0(0.91),-1(0.92),-,0(0.91),-,0(0.93),-,0(0.92),0(0.9),0(0.9),0(0.9),-60(0.9),0(0.91),1(0.9),0(0.91),-60(0.96),0(0.9),0(0.92),0(0.91),-60(0.99),-14(0.92),0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,-1(0.92),0(0.91),-60(0.99),0(0.9),-,0(0.91),-1(0.92),-60(0.98),0(0.9),-59(1.03),0(0.92),-59(0.92),-60(0.96),0(0.92),41(1.04),-60(0.91),0(0.91),0(0.92),0.0,0(0.9),0(0.9),0(0.91),60(0.96),-,60(0.93),-,0(0.91),0(0.92),0(0.9),0(0.9),0(0.91),-,-,0(0.9)
114,0(0.9),-,0(0.9),0(0.9),0(0.91),0(0.91),0(0.91),-,0(0.9),0(0.92),-3(0.9),0(0.91),-,-,-,0(0.94),0(0.91),-60(0.92),0(0.91),-,-,0(0.9),-,-,0(0.91),0(0.91),-60(0.92),0(0.9),0(0.91),0(0.9),-,-,-1(0.9),0(0.9),-,-,0(0.91),41(0.9),-,0(0.91),-,0(0.91),0(0.9),0(0.9),-,0(0.91),-,0(0.91),0(0.92),-,-,-3(0.91),-,-,-,-60(0.92),-,0(0.9),0(0.91),0(0.91),0(0.92),0(0.9),0(0.9),-1(0.9),0(0.9),0(0.92),0(0.91),-,0(0.9),0(0.92),-5(0.92),-,-59(0.98),0(0.91),0(0.9),-,0(0.91),59(1.15),-,0(0.9),0(0.91),0(0.9),0.0,0(0.9),0(0.9),0(0.91),-,0(0.91),-,0(0.91),0(0.91),-,0(0.91),-,-,-,-
5921,-,0(0.9),-,0(0.91),0(0.9),0(0.91),0(0.91),-,0(0.91),0(0.91),-,0(0.91),0(0.9),-,0(0.9),0(0.93),-,-60(0.93),-,0(0.9),0(0.9),-,-,-,-,-,-60(0.94),-,0(0.91),-,-,-,-1(0.9),0(0.9),-,-,0(0.9),59(0.93),-,-,-,0(0.92),0(0.9),-,-,0(0.91),-,0(0.9),0(0.91),-,0(0.91),-3(0.91),0(0.91),41(0.9),-,-60(0.93),-,0(0.9),0(0.9),0(0.91),0(0.91),0(0.91),0(0.9),-1(0.9),0(0.9),-60(0.93),0(0.91),1(0.9),-,0(0.92),-5(0.92),-,-59(0.98),0(0.9),0(0.9),-,0(0.9),60(1.22),-,-,0(0.91),0(0.9),0(0.9),0.0,-,0(0.91),-,0(0.91),-,0(0.92),0(0.9),-1(0.9),0(0.91),-,-,0(0.9),-
252,-,-,-,0(0.9),0(0.91),0(0.91),0(0.91),-,0(0.9),0(0.91),-3(0.91),0(0.9),0(0.9),-,-60(0.91),0(0.92),-,-60(0.92),0(0.9),0(0.9),0(0.9),0(0.9),-,-4(0.9),0(0.9),0(0.91),-60(0.93),0(0.91),0(0.9),-,-,0(0.9),-1(0.9),0(0.9),-,-,-,0(0.91),-,0(0.91),-,0(0.92),-,0(0.91),-,0(0.9),0(0.9),-,0(0.91),-,0(0.9),-3(0.9),0(0.9),0(0.9),-,-60(0.92),-,0(0.9),0(0.91),0(0.9),0(0.91),0(0.91),-,-1(0.91),0(0.9),-60(0.92),0(0.9),-,0(0.9),-1(0.91),-5(0.91),-,-59(0.97),0(0.91),-,-,0(0.91),41(1.09),-,0(0.9),0(0.91),0(0.91),0(0.9),-,0.0,-,-,-,-,0(0.9),0(0.91),-,0(0.9),0(0.9),-,-,-
744,-,0(0.91),0(0.91),59(0.93),59(0.94),0(0.91),59(0.92),59(0.91),59(0.91),60(0.96),60(0.97),0(0.91),59(0.92),0(0.91),0(0.92),0(0.94),0(0.91),0(0.93),59(0.91),59(0.96),59(0.96),59(0.94),-,55(0.91),59(0.9),59(0.92),0(0.92),59(0.97),60(0.95),-,0(0.9),59(0.97),57(0.9),59(0.94),-,-,0(0.91),59(1.0),1(0.9),59(0.95),0(0.9),59(0.96),0(0.9),59(0.96),-,0(0.91),59(0.93),0(0.91),0(0.91),-,59(0.91),-3(0.92),59(0.91),60(0.99),59(0.92),0(0.9),46(0.92),59(0.94),0(0.91),59(0.93),0(0.91),59(0.98),0(0.9),58(0.99),59(0.95),0(0.93),0(0.92),1(0.91),59(0.93),0(0.93),-5(0.93),59(0.93),-59(0.94),59(0.95),0(0.91),0(0.9),60(0.95),59(1.29),-,60(0.91),59(0.95),60(0.96),0(0.91),0(0.91),-,0.0,0(0.9),0(0.91),-59(0.9),0(0.92),-59(0.91),-60(0.93),0(0.91),-60(0.95),-60(0.96),-,-59(0.92)
